CoastalBlue,Blue,GreenI,Green,Yellow,Red,RedEdge,NIR,Class
849.0,955.0,1160.0,1329.0,1574.0,1797.0,2052.0,3187.0,bare
879.0,969.0,1160.0,1325.0,1556.0,1799.0,2046.0,3165.0,bare
858.0,990.0,1151.0,1329.0,1554.0,1793.0,2034.0,3163.0,bare
810.0,988.0,1141.0,1340.0,1560.0,1792.0,2021.0,3214.0,bare
808.0,976.0,1142.0,1316.0,1560.0,1794.0,2032.0,3236.0,bare
830.0,905.0,1126.0,1323.0,1521.0,1673.0,1944.0,3139.0,bare
850.0,909.0,1139.0,1329.0,1505.0,1644.0,1956.0,3171.0,bare
869.0,932.0,1133.0,1280.0,1504.0,1644.0,1969.0,3134.0,bare
871.0,915.0,1141.0,1272.0,1522.0,1657.0,1989.0,3131.0,bare
865.0,924.0,1131.0,1287.0,1507.0,1674.0,1996.0,3151.0,bare
853.0,940.0,1117.0,1308.0,1471.0,1691.0,1997.0,3191.0,bare
846.0,931.0,1124.0,1303.0,1470.0,1705.0,2011.0,3246.0,bare
837.0,922.0,1139.0,1314.0,1509.0,1703.0,2025.0,3179.0,bare
824.0,921.0,1139.0,1306.0,1515.0,1699.0,2034.0,3139.0,bare
819.0,926.0,1115.0,1298.0,1466.0,1707.0,2037.0,3187.0,bare
821.0,933.0,1126.0,1306.0,1491.0,1718.0,2038.0,3206.0,bare
831.0,938.0,1154.0,1308.0,1546.0,1734.0,2036.0,3219.0,bare
835.0,941.0,1182.0,1312.0,1572.0,1751.0,2036.0,3265.0,bare
807.0,945.0,1151.0,1333.0,1562.0,1761.0,2036.0,3200.0,bare
813.0,952.0,1147.0,1345.0,1559.0,1773.0,2046.0,3184.0,bare
819.0,955.0,1156.0,1340.0,1564.0,1781.0,2055.0,3180.0,bare
824.0,952.0,1162.0,1337.0,1561.0,1781.0,2059.0,3174.0,bare
850.0,966.0,1170.0,1321.0,1553.0,1783.0,2043.0,3176.0,bare
860.0,976.0,1170.0,1311.0,1582.0,1786.0,2037.0,3196.0,bare
825.0,974.0,1158.0,1337.0,1630.0,1783.0,2038.0,3243.0,bare
870.0,980.0,1153.0,1350.0,1570.0,1770.0,2036.0,3247.0,bare
839.0,971.0,1154.0,1341.0,1560.0,1791.0,2050.0,3213.0,bare
783.0,966.0,1166.0,1343.0,1580.0,1812.0,2058.0,3162.0,bare
842.0,913.0,1143.0,1302.0,1573.0,1697.0,1958.0,3169.0,bare
830.0,935.0,1133.0,1343.0,1548.0,1689.0,1964.0,3092.0,bare
856.0,927.0,1138.0,1333.0,1505.0,1679.0,1975.0,3132.0,bare
873.0,926.0,1144.0,1292.0,1485.0,1676.0,1983.0,3178.0,bare
861.0,917.0,1150.0,1284.0,1505.0,1678.0,1992.0,3151.0,bare
860.0,951.0,1133.0,1295.0,1508.0,1689.0,2007.0,3162.0,bare
859.0,967.0,1128.0,1307.0,1510.0,1711.0,2013.0,3172.0,bare
850.0,941.0,1150.0,1308.0,1519.0,1735.0,2014.0,3194.0,bare
841.0,916.0,1154.0,1326.0,1534.0,1731.0,2033.0,3221.0,bare
820.0,918.0,1139.0,1325.0,1522.0,1721.0,2040.0,3193.0,bare
799.0,929.0,1116.0,1300.0,1477.0,1715.0,2037.0,3166.0,bare
802.0,931.0,1133.0,1316.0,1457.0,1715.0,2038.0,3242.0,bare
820.0,936.0,1151.0,1326.0,1541.0,1719.0,2026.0,3228.0,bare
837.0,941.0,1156.0,1326.0,1596.0,1728.0,2022.0,3220.0,bare
832.0,945.0,1124.0,1328.0,1544.0,1740.0,2037.0,3248.0,bare
836.0,948.0,1142.0,1345.0,1536.0,1745.0,2053.0,3242.0,bare
835.0,949.0,1153.0,1349.0,1544.0,1754.0,2061.0,3225.0,bare
811.0,949.0,1157.0,1340.0,1561.0,1763.0,2058.0,3197.0,bare
786.0,956.0,1154.0,1362.0,1562.0,1761.0,2041.0,3208.0,bare
840.0,950.0,1145.0,1340.0,1583.0,1769.0,2049.0,3232.0,bare
885.0,950.0,1138.0,1326.0,1611.0,1767.0,2057.0,3244.0,bare
874.0,975.0,1145.0,1352.0,1594.0,1741.0,2022.0,3212.0,bare
839.0,984.0,1150.0,1341.0,1553.0,1791.0,2048.0,3215.0,bare
798.0,975.0,1148.0,1332.0,1567.0,1823.0,2059.0,3169.0,bare
791.0,975.0,1150.0,1341.0,1602.0,1820.0,2044.0,3092.0,bare
839.0,970.0,1148.0,1347.0,1584.0,1803.0,2111.0,3046.0,bare
868.0,928.0,1129.0,1328.0,1596.0,1688.0,1983.0,3223.0,bare
836.0,971.0,1132.0,1334.0,1569.0,1695.0,1999.0,3082.0,bare
860.0,948.0,1145.0,1315.0,1495.0,1698.0,2024.0,3151.0,bare
884.0,926.0,1141.0,1297.0,1485.0,1696.0,2028.0,3201.0,bare
857.0,935.0,1121.0,1299.0,1556.0,1691.0,2008.0,3160.0,bare
832.0,960.0,1125.0,1314.0,1547.0,1707.0,2011.0,3111.0,bare
835.0,965.0,1133.0,1319.0,1551.0,1720.0,2020.0,3131.0,bare
841.0,943.0,1153.0,1318.0,1566.0,1740.0,2024.0,3154.0,bare
839.0,915.0,1157.0,1323.0,1570.0,1745.0,2035.0,3208.0,bare
824.0,927.0,1134.0,1343.0,1579.0,1724.0,2041.0,3238.0,bare
807.0,942.0,1124.0,1346.0,1567.0,1705.0,2033.0,3220.0,bare
807.0,932.0,1153.0,1327.0,1535.0,1699.0,2022.0,3188.0,bare
821.0,937.0,1148.0,1323.0,1544.0,1709.0,2006.0,3221.0,bare
837.0,944.0,1140.0,1323.0,1561.0,1713.0,2009.0,3236.0,bare
846.0,950.0,1123.0,1323.0,1533.0,1718.0,2033.0,3272.0,bare
841.0,949.0,1145.0,1334.0,1534.0,1718.0,2056.0,3279.0,bare
837.0,949.0,1146.0,1333.0,1542.0,1721.0,2057.0,3296.0,bare
827.0,950.0,1138.0,1329.0,1550.0,1734.0,2065.0,3292.0,bare
803.0,954.0,1139.0,1343.0,1553.0,1761.0,2079.0,3255.0,bare
823.0,939.0,1145.0,1322.0,1573.0,1762.0,2012.0,3219.0,bare
853.0,945.0,1129.0,1322.0,1593.0,1754.0,2008.0,3217.0,bare
840.0,976.0,1118.0,1351.0,1597.0,1735.0,2024.0,3213.0,bare
820.0,986.0,1146.0,1335.0,1534.0,1783.0,2041.0,3226.0,bare
807.0,966.0,1152.0,1320.0,1557.0,1807.0,2073.0,3191.0,bare
807.0,943.0,1147.0,1321.0,1602.0,1791.0,2071.0,3126.0,bare
845.0,971.0,1144.0,1345.0,1553.0,1766.0,2024.0,3091.0,bare
841.0,981.0,1141.0,1339.0,1546.0,1793.0,2005.0,3131.0,bare
836.0,981.0,1142.0,1327.0,1563.0,1803.0,1987.0,3162.0,bare
852.0,976.0,1148.0,1323.0,1579.0,1800.0,2026.0,3125.0,bare
869.0,956.0,1108.0,1331.0,1542.0,1699.0,1935.0,3154.0,bare
906.0,958.0,1091.0,1335.0,1577.0,1709.0,1997.0,3201.0,bare
916.0,958.0,1123.0,1317.0,1594.0,1716.0,2038.0,3088.0,bare
831.0,954.0,1143.0,1317.0,1569.0,1716.0,2068.0,3189.0,bare
821.0,942.0,1134.0,1314.0,1535.0,1711.0,2061.0,3227.0,bare
835.0,941.0,1115.0,1317.0,1554.0,1708.0,2032.0,3171.0,bare
828.0,952.0,1132.0,1335.0,1578.0,1721.0,2020.0,3058.0,bare
822.0,949.0,1133.0,1335.0,1573.0,1714.0,2029.0,3143.0,bare
828.0,938.0,1136.0,1328.0,1569.0,1724.0,2038.0,3228.0,bare
829.0,922.0,1148.0,1326.0,1562.0,1753.0,2037.0,3230.0,bare
837.0,932.0,1141.0,1332.0,1575.0,1719.0,2053.0,3244.0,bare
832.0,938.0,1138.0,1334.0,1586.0,1693.0,2035.0,3222.0,bare
823.0,933.0,1151.0,1322.0,1570.0,1687.0,2003.0,3173.0,bare
824.0,945.0,1140.0,1314.0,1522.0,1700.0,1993.0,3200.0,bare
828.0,952.0,1142.0,1316.0,1524.0,1704.0,2001.0,3217.0,bare
829.0,955.0,1145.0,1320.0,1537.0,1703.0,2025.0,3209.0,bare
823.0,953.0,1138.0,1321.0,1540.0,1712.0,2060.0,3196.0,bare
824.0,950.0,1111.0,1320.0,1543.0,1717.0,2020.0,3197.0,bare
832.0,950.0,1120.0,1321.0,1546.0,1731.0,2018.0,3218.0,bare
831.0,952.0,1148.0,1325.0,1546.0,1752.0,2053.0,3228.0,bare
808.0,937.0,1156.0,1314.0,1556.0,1747.0,1981.0,3194.0,bare
806.0,950.0,1120.0,1323.0,1567.0,1746.0,1983.0,3218.0,bare
811.0,974.0,1088.0,1349.0,1564.0,1741.0,2035.0,3249.0,bare
808.0,960.0,1141.0,1346.0,1524.0,1722.0,2003.0,3202.0,bare
849.0,960.0,1158.0,1337.0,1555.0,1722.0,2035.0,3154.0,bare
871.0,965.0,1153.0,1331.0,1572.0,1729.0,2045.0,3125.0,bare
874.0,986.0,1142.0,1337.0,1524.0,1735.0,1999.0,3122.0,bare
853.0,981.0,1135.0,1323.0,1503.0,1776.0,1991.0,3118.0,bare
846.0,980.0,1123.0,1315.0,1520.0,1793.0,1986.0,3119.0,bare
