CoastalBlue,Blue,GreenI,Green,Yellow,Red,RedEdge,NIR,Class
522.0,558.0,596.0,637.0,679.0,676.0,812.0,1164.0,burned
530.0,562.0,598.0,646.0,681.0,687.0,754.0,1196.0,burned
568.0,533.0,590.0,624.0,640.0,688.0,758.0,1139.0,burned
600.0,547.0,580.0,629.0,670.0,672.0,736.0,1169.0,burned
607.0,541.0,586.0,629.0,679.0,690.0,728.0,1107.0,burned
591.0,573.0,580.0,640.0,689.0,721.0,823.0,1245.0,burned
592.0,551.0,579.0,653.0,722.0,729.0,812.0,1222.0,burned
605.0,563.0,584.0,664.0,722.0,758.0,829.0,1316.0,burned
581.0,537.0,579.0,614.0,645.0,665.0,757.0,1135.0,burned
600.0,536.0,563.0,615.0,663.0,669.0,748.0,1151.0,burned
612.0,542.0,554.0,606.0,649.0,655.0,750.0,1139.0,burned
552.0,531.0,554.0,622.0,633.0,665.0,776.0,1138.0,burned
571.0,526.0,551.0,614.0,675.0,679.0,735.0,1152.0,burned
560.0,536.0,561.0,610.0,664.0,681.0,728.0,1168.0,burned
554.0,546.0,588.0,612.0,669.0,672.0,721.0,1161.0,burned
594.0,526.0,603.0,629.0,682.0,704.0,723.0,1114.0,burned
586.0,540.0,576.0,626.0,674.0,687.0,751.0,1188.0,burned
574.0,543.0,586.0,662.0,699.0,687.0,812.0,1201.0,burned
566.0,553.0,605.0,668.0,732.0,769.0,838.0,1275.0,burned
561.0,513.0,567.0,621.0,664.0,656.0,791.0,1150.0,burned
539.0,522.0,564.0,641.0,645.0,674.0,721.0,1170.0,burned
524.0,521.0,554.0,626.0,633.0,662.0,720.0,1191.0,burned
561.0,515.0,550.0,610.0,639.0,658.0,770.0,1185.0,burned
526.0,537.0,560.0,593.0,645.0,665.0,767.0,1197.0,burned
560.0,536.0,567.0,606.0,666.0,663.0,749.0,1164.0,burned
573.0,535.0,567.0,614.0,647.0,653.0,737.0,1107.0,burned
582.0,542.0,563.0,624.0,657.0,666.0,758.0,1065.0,burned
608.0,535.0,586.0,609.0,649.0,676.0,782.0,1140.0,burned
551.0,543.0,602.0,659.0,693.0,698.0,773.0,1292.0,burned
620.0,553.0,612.0,664.0,736.0,767.0,861.0,1325.0,burned
549.0,497.0,556.0,612.0,635.0,687.0,754.0,1199.0,burned
568.0,515.0,580.0,586.0,634.0,667.0,738.0,1125.0,burned
566.0,518.0,560.0,639.0,643.0,669.0,690.0,1150.0,burned
547.0,522.0,555.0,624.0,634.0,660.0,681.0,1169.0,burned
553.0,531.0,549.0,604.0,659.0,656.0,715.0,1147.0,burned
553.0,530.0,560.0,592.0,634.0,664.0,753.0,1133.0,burned
602.0,531.0,563.0,603.0,649.0,644.0,726.0,1108.0,burned
544.0,514.0,560.0,628.0,679.0,671.0,733.0,1091.0,burned
562.0,514.0,561.0,650.0,643.0,658.0,753.0,1098.0,burned
562.0,520.0,578.0,630.0,677.0,685.0,774.0,1150.0,burned
557.0,538.0,606.0,640.0,709.0,727.0,798.0,1338.0,burned
551.0,537.0,573.0,604.0,628.0,660.0,821.0,1160.0,burned
539.0,508.0,564.0,643.0,679.0,672.0,735.0,1193.0,burned
560.0,510.0,555.0,618.0,649.0,672.0,768.0,1137.0,burned
591.0,515.0,551.0,614.0,640.0,657.0,710.0,1100.0,burned
564.0,536.0,561.0,572.0,642.0,658.0,680.0,1117.0,burned
585.0,509.0,554.0,605.0,633.0,641.0,787.0,1003.0,burned
571.0,513.0,564.0,595.0,628.0,646.0,775.0,1035.0,burned
549.0,533.0,558.0,601.0,632.0,642.0,778.0,1107.0,burned
562.0,546.0,555.0,593.0,656.0,685.0,725.0,1149.0,burned
586.0,559.0,567.0,649.0,639.0,672.0,764.0,1122.0,burned
581.0,559.0,614.0,656.0,708.0,720.0,891.0,1255.0,burned
551.0,537.0,572.0,578.0,633.0,664.0,714.0,1147.0,burned
551.0,543.0,578.0,586.0,630.0,669.0,704.0,1139.0,burned
547.0,537.0,554.0,620.0,652.0,637.0,748.0,1153.0,burned
578.0,554.0,569.0,594.0,626.0,666.0,737.0,1143.0,burned
560.0,536.0,542.0,605.0,635.0,630.0,742.0,1094.0,burned
607.0,511.0,566.0,591.0,637.0,664.0,676.0,1103.0,burned
548.0,533.0,558.0,603.0,648.0,652.0,665.0,1133.0,burned
536.0,526.0,576.0,611.0,640.0,660.0,675.0,1102.0,burned
583.0,509.0,573.0,594.0,649.0,687.0,752.0,1127.0,burned
579.0,536.0,572.0,606.0,690.0,702.0,804.0,1182.0,burned
583.0,553.0,574.0,617.0,695.0,719.0,859.0,1203.0,burned
552.0,525.0,575.0,592.0,643.0,671.0,697.0,1153.0,burned
553.0,535.0,579.0,597.0,630.0,660.0,700.0,1157.0,burned
554.0,540.0,549.0,599.0,648.0,639.0,775.0,1164.0,burned
560.0,532.0,573.0,586.0,616.0,671.0,772.0,1081.0,burned
515.0,515.0,537.0,620.0,643.0,624.0,766.0,1117.0,burned
605.0,514.0,557.0,601.0,636.0,647.0,685.0,1100.0,burned
577.0,529.0,557.0,589.0,666.0,680.0,682.0,1150.0,burned
578.0,538.0,574.0,582.0,654.0,673.0,697.0,1143.0,burned
577.0,546.0,582.0,638.0,672.0,685.0,770.0,1181.0,burned
574.0,551.0,578.0,624.0,703.0,720.0,803.0,1228.0,burned
574.0,571.0,584.0,620.0,712.0,746.0,852.0,1219.0,burned
570.0,530.0,579.0,614.0,647.0,695.0,760.0,1200.0,burned
551.0,499.0,572.0,608.0,646.0,666.0,723.0,1086.0,burned
547.0,505.0,569.0,589.0,629.0,651.0,725.0,1123.0,burned
569.0,544.0,560.0,598.0,639.0,616.0,687.0,1177.0,burned
592.0,524.0,557.0,598.0,616.0,649.0,720.0,1109.0,burned
626.0,536.0,556.0,589.0,648.0,644.0,746.0,1090.0,burned
585.0,513.0,580.0,614.0,640.0,644.0,718.0,1134.0,burned
604.0,552.0,590.0,652.0,697.0,718.0,753.0,1145.0,burned
591.0,547.0,573.0,650.0,680.0,679.0,750.0,1221.0,burned
556.0,543.0,592.0,644.0,696.0,695.0,770.0,1218.0,burned
568.0,562.0,606.0,650.0,696.0,753.0,823.0,1291.0,burned
535.0,524.0,584.0,618.0,645.0,678.0,782.0,1219.0,burned
536.0,540.0,547.0,606.0,656.0,643.0,736.0,1168.0,burned
549.0,537.0,555.0,615.0,637.0,645.0,723.0,1091.0,burned
575.0,540.0,564.0,595.0,610.0,666.0,720.0,1122.0,burned
566.0,531.0,555.0,635.0,669.0,684.0,731.0,1154.0,burned
570.0,524.0,562.0,634.0,666.0,687.0,743.0,1179.0,burned
539.0,538.0,550.0,633.0,669.0,683.0,723.0,1127.0,burned
554.0,562.0,578.0,675.0,701.0,721.0,769.0,1189.0,burned
583.0,565.0,578.0,691.0,697.0,722.0,749.0,1215.0,burned
602.0,568.0,618.0,663.0,686.0,739.0,804.0,1229.0,burned
548.0,543.0,586.0,635.0,719.0,752.0,866.0,1268.0,burned
585.0,558.0,574.0,650.0,697.0,694.0,787.0,1198.0,burned
527.0,522.0,582.0,626.0,646.0,698.0,791.0,1221.0,burned
547.0,532.0,541.0,601.0,650.0,639.0,742.0,1109.0,burned
545.0,531.0,550.0,601.0,601.0,663.0,746.0,1088.0,burned
562.0,537.0,562.0,591.0,635.0,626.0,715.0,1126.0,burned
537.0,541.0,566.0,622.0,684.0,690.0,735.0,1175.0,burned
